Report generated on: 04-19-2021 22:48:19
"API","","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.27-12-COL-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COL-BKWH.A","        Fossil fuels (billion kWh)","8.129","8.895","10.214","9.471","8.448","10.387","8.077","13.068","13.706","9.298","9.9217","10.47912","9.94802","9.27968","8.57562","9.38308","9.82112","9.6068","8.42146","14.6076","15.57298","9.48178","11.98312","21.26938","20.46944","26.8652","24.61108","15.41694"
"INTL.29-12-COL-BKWH.A","        Renewables (billion kWh)","27.522","27.479","22.557","28.113","32.416","32.315","35.632","31.852","31.006","33.861","32.255","31.982","34.125","36.314","40.202","39.964","42.915","44.589","46.537","41.246","42.461","50.436","49.122","50.873","48.817","49.53","50.126","62.26366"
"INTL.33-12-COL-BKWH.A","            Hydroelectricity (billion kWh)","27.248","27.21","22.217","27.724","31.972","31.838","35.136","31.369","30.474","33.404","31.753","31.48","33.628","35.812","39.676","39.405","42.315","44.001","45.939","40.64","39.997","48.389","47.106","49.757","47.391","48.082","48.605","60.81966"
"INTL.34-12-COL-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.274","0.269","0.34","0.389","0.444","0.477","0.496","0.483","0.532","0.457","0.502","0.502","0.497","0.502","0.526","0.559","0.6","0.588","0.598","0.606","2.464","2.047","2.016","1.116","1.426","1.448","1.521","1.444"
"INTL.35-12-COL-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-COL-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.006","0.006","0.006","0.007","0.007","0.007","0.007","0.007","0.007","0.007","0.008","0.008","0.008","0.008","0.009","0.009","0.009","0.014"
"INTL.117-12-COL-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COL-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.006","0.006","0.006","0.007","0.007","0.007","0.007","0.007","0.007","0.007","0.008","0.008","0.008","0.008","0.009","0.009","0.009","0.014"
"INTL.37-12-COL-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.052","0.049","0.063","0.049","0.054","0.058","0.039","0.04","0.055","0.06","0.07","0.068","0.05","0.003"
"INTL.38-12-COL-BKWH.A","                Biomass and waste (billion kWh)","0.274","0.269","0.34","0.389","0.444","0.477","0.496","0.483","0.532","0.457","0.496","0.496","0.491","0.495","0.467","0.503","0.53","0.532","0.537","0.541","2.417","1.999","1.953","1.048","1.347","1.371","1.462","1.427"
"INTL.82-12-COL-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-COL-BKWH.A","    Consumption (billion kWh)","28.171","28.782","26.624","29.652","32.026","33.461","34.127","34.837","34.123","32.625","32.5857","33.87712","34.72602","35.41568","37.43962","37.78608","40.48912","42.21051","42.76446","46.3906","48.10898","50.95278","52.67862","65.53238","62.63444","68.8622","68.07008","72.1896"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-COM-BKWH.A","    Generation (billion kWh)","0.015","0.015","0.015","0.015","0.015","0.015","0.016","0.016","0.017","0.017","0.019","0.028","0.031","0.033","0.042","0.045","0.048","0.044","0.043","0.041","0.045","0.059","0.058","0.055","0.051","0.052","0.057","0.0864"
"INTL.27-12-COM-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COM-BKWH.A","        Fossil fuels (billion kWh)","0.013","0.013","0.013","0.013","0.013","0.013","0.014","0.014","0.015","0.015","0.017","0.026","0.028","0.029","0.037","0.04","0.043","0.039","0.038","0.036","0.04","0.054","0.055","0.053","0.049","0.05","0.055","0.086"
"INTL.29-12-COM-BKWH.A","        Renewables (billion kWh)","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.004","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.003","0.002","0.002","0.002","0.002","0.0004"
"INTL.33-12-COM-BKWH.A","            Hydroelectricity (billion kWh)","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.004","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.003","0.002","0.002","0.002","0.002","0.0004"
"INTL.34-12-COM-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-COM-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-COM-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.117-12-COM-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COM-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-COM-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-COM-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-COM-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-COM-BKWH.A","    Consumption (billion kWh)","0.01395","0.01395","0.01395","0.01395","0.01395","0.01395","0.01488","0.01488","0.01581","0.01581","0.01767","0.02604","0.02883","0.03069","0.03906","0.04185","0.04464","0.04092","0.03999","0.03813","0.04185","0.05487","0.05394","0.05115","0.04743","0.04836","0.05301","0.080352"
"","Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-COG-BKWH.A","    Generation (billion kWh)","0.488","0.477","0.424","0.358","0.322","0.35","0.453","0.448","0.341","0.252","0.29294","0.331","0.392","0.39258","0.38998","0.42432","0.44414","0.39968","0.484","0.52346","0.7597","1.25498","1.64732","1.65502","1.68302","2.65874","2.8325","3.32486"
"INTL.27-12-COG-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COG-BKWH.A","        Fossil fuels (billion kWh)","0.003","0.003","0.003","0.003","0.003","0.002","0.002","0.002","0.002","0.002","0.00094","0","0","0.05358","0.06298","0.07332","0.07614","0.06768","0.113","0.19646","0.3337","0.47188","0.67022","0.69372","0.74072","1.57074","1.7155","2.13286"
"INTL.29-12-COG-BKWH.A","        Renewables (billion kWh)","0.485","0.474","0.421","0.355","0.319","0.348","0.451","0.446","0.339","0.25","0.292","0.331","0.392","0.339","0.327","0.351","0.368","0.332","0.371","0.327","0.426","0.7831","0.9771","0.9613","0.9423","1.088","1.117","1.192"
"INTL.33-12-COG-BKWH.A","            Hydroelectricity (billion kWh)","0.485","0.474","0.421","0.355","0.319","0.348","0.451","0.446","0.339","0.25","0.292","0.331","0.392","0.339","0.327","0.351","0.368","0.332","0.371","0.327","0.426","0.783","0.977","0.961","0.942","1.087","1.116","1.191"
"INTL.34-12-COG-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0003","0.0003","0.001","0.001","0.001"
"INTL.35-12-COG-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-COG-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0003","0.0003","0.001","0.001","0.001"
"INTL.117-12-COG-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COG-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0003","0.0003","0.001","0.001","0.001"
"INTL.37-12-COG-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-COG-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-COG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-COG-BKWH.A","    Consumption (billion kWh)","0.405","0.462","0.44","0.355","0.351","0.355","0.449","0.447","0.324","0.361","0.29394","0.287","0.414","0.38458","0.36298","0.41632","0.46214","0.47868","0.566","0.58446","0.5747","0.61098","0.91532","0.87802","0.85202","1.40474","1.4695","2.00086"
"","Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-COD-BKWH.A","    Generation (billion kWh)","5.593","5.227","6.011","5.489","5.258","6.114","6.047","4.992","4.68","5.266","5.94182","5.9187","6.05652","6.10458","7.01452","7.32558","7.4638","7.77584","7.45124","7.7549","7.82184","7.81572","7.53556","8.17446","8.76234","8.86404","9.04816","9.42152"
"INTL.27-12-COD-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COD-BKWH.A","        Fossil fuels (billion kWh)","0.024","0.021","0.018","0.016","0.017","0.017","0.017","0.018","0.018","0.019","0.00282","0.0047","0.00752","0.00658","0.00752","0.00658","0.0188","0.03384","0.04324","0.0329","0.08084","0.08272","0.00846","0.00846","0.01034","0.01504","0.01316","0.00752"
"INTL.29-12-COD-BKWH.A","        Renewables (billion kWh)","5.569","5.206","5.993","5.473","5.241","6.097","6.03","4.974","4.662","5.247","5.939","5.914","6.049","6.098","7.007","7.319","7.445","7.742","7.408","7.722","7.741","7.733","7.5271","8.166","8.752","8.849","9.035","9.414"
"INTL.33-12-COD-BKWH.A","            Hydroelectricity (billion kWh)","5.569","5.206","5.993","5.473","5.241","6.097","6.03","4.974","4.662","5.247","5.939","5.914","6.049","6.098","7.007","7.319","7.445","7.742","7.408","7.722","7.741","7.733","7.51","8.147","8.732","8.827","9.008","9.387"
"INTL.34-12-COD-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0171","0.019","0.02","0.022","0.027","0.027"
"INTL.35-12-COD-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-COD-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.001","0.001","0.001","0.005","0.007"
"INTL.117-12-COD-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COD-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.001","0.001","0.001","0.005","0.007"
"INTL.37-12-COD-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-COD-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017","0.018","0.019","0.021","0.022","0.02"
"INTL.82-12-COD-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-COD-BKWH.A","    Consumption (billion kWh)","4.42","4.384","4.207","3.926","4.031","4.479","4.676","4.386","4.141","4.357","4.53882","4.5667","4.41352","4.57658","4.60852","4.82758","5.6778","6.06784","6.03624","6.5889","6.67384","7.12772","7.68356","8.28946","7.93634","7.20204","7.43216","8.58452"
"","Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-COK-BKWH.A","    Generation (billion kWh)","0.015","0.015","0.0151","0.0151","0.0151","0.0191","0.0191","0.0191","0.0191","0.0211","0.0241","0.0241","0.0261","0.0271","0.02713","0.02713","0.03013","0.03113","0.03213","0.03113","0.03213","0.03213","0.0301","0.0298","0.028447","0.028472","0.032679","0.036932"
"INTL.27-12-COK-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COK-BKWH.A","        Fossil fuels (billion kWh)","0.015","0.015","0.015","0.015","0.015","0.019","0.019","0.019","0.019","0.021","0.024","0.024","0.026","0.027","0.027","0.027","0.03","0.031","0.032","0.031","0.032","0.032","0.03","0.029","0.027","0.025","0.028","0.031"
"INTL.29-12-COK-BKWH.A","        Renewables (billion kWh)","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.0001","0.0008","0.001447","0.003472","0.004679","0.005932"
"INTL.33-12-COK-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-COK-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.00013","0.0001","0.0008","0.001447","0.003472","0.004679","0.005932"
"INTL.35-12-COK-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-COK-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0008","0.001447","0.003472","0.004679","0.005932"
"INTL.117-12-COK-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COK-BKWH.A","                    Solar (billion kWh)","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0008","0.001447","0.003472","0.004679","0.005932"
"INTL.37-12-COK-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00003","0.00003","0.00003","0.00003","0.00003","0.00003","0.00003","0.00003","0","0","0","0","0","0"
"INTL.38-12-COK-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-COK-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-COK-BKWH.A","    Consumption (billion kWh)","0.01395","0.01395","0.014043","0.014043","0.014043","0.017763","0.017763","0.017763","0.017763","0.019623","0.022413","0.022413","0.024273","0.025203","0.0252309","0.0252309","0.0280209","0.0289509","0.0298809","0.0289509","0.0298809","0.0298809","0.027993","0.027714","0.02645571","0.02647896","0.03039147","0.03434676"
"","Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-CRI-BKWH.A","    Generation (billion kWh)","3.429","3.825","4.57","4.854","5.154","4.779","4.749","5.575","5.256","6.118","6.84846","6.878","7.41868","7.28558","7.96304","8.15674","8.58502","8.92968","9.36038","9.21194","9.47254","9.70522","10.0532","10.09424","10.08742","10.72452","10.79242","11.21878"
